"","race","period","sex","age","foi_mean","foi_cri_lb","foi_cri_ub"
"80","Non-Hispanic White",1991,"Female",79,0.00448658491202939,0.0037402524173858,0.00516799651312462
"81","Non-Hispanic White",1991,"Female",80,0.00444814833613287,0.00369498187087123,0.0051341781143537
"82","Non-Hispanic White",1991,"Female",81,0.00440988940938121,0.00365074394102757,0.00510043199411051
"83","Non-Hispanic White",1991,"Female",82,0.00437181001946731,0.00360603631582884,0.00506645834801159
"84","Non-Hispanic White",1991,"Female",83,0.00433391200338796,0.00356294811771751,0.00503615882093791
"85","Non-Hispanic White",1991,"Female",84,0.00429619714747477,0.00351819651947536,0.00500323044780379
"86","Non-Hispanic White",1991,"Female",85,0.00425866718744894,0.00347424907443144,0.00497222971949998
"87","Non-Hispanic White",1991,"Female",86,0.00422132380849957,0.00343121243441481,0.00494127001084889
"88","Non-Hispanic White",1991,"Female",87,0.00418416864538484,0.00338917271486815,0.00491035114770319
"89","Non-Hispanic White",1991,"Female",88,0.00414720328255567,0.0033480894943913,0.00487947498552653
"90","Non-Hispanic White",1991,"Female",89,0.0041104292543012,0.00330666669132549,0.00484864336930987
"91","Non-Hispanic White",1991,"Female",90,0.00407384804491562,0.00326449396901935,0.00481774994172961
"92","Non-Hispanic White",1991,"Female",91,0.00403746108888589,0.00322351164969382,0.0047854347782538
"93","Non-Hispanic White",1991,"Female",92,0.00400126977109962,0.00318375413951378,0.00475510854943155
"94","Non-Hispanic White",1991,"Female",93,0.0039652754270727,0.00314273680056802,0.00472190559568645
"95","Non-Hispanic White",1991,"Female",94,0.00392947934319613,0.00310196163326358,0.00469181365594011
"96","Non-Hispanic White",1991,"Female",95,0.00389388275700138,0.00306193837094237,0.00466177332296556
"97","Non-Hispanic White",1991,"Female",96,0.0038584868574438,0.00302231114489091,0.00462872792124412
"98","Non-Hispanic White",1991,"Female",97,0.00382329278520353,0.00298307914571447,0.00459831909332469
"99","Non-Hispanic White",1991,"Female",98,0.00378830163300329,0.00294454664588433,0.00456789667629658
"100","Non-Hispanic White",1991,"Female",99,0.00375351444594254,0.00290684133882757,0.00453547390254384
"101","Non-Hispanic White",1991,"Female",100,0.00371893222184737,0.00286952664766486,0.0045048451204767
"102","Non-Hispanic White",1991,"Male",0,0.00755311347199446,0.00652715833411966,0.00871787018766889
"103","Non-Hispanic White",1991,"Male",1,0.00751278009482982,0.00650499115818142,0.0086600014747479
"104","Non-Hispanic White",1991,"Male",2,0.00747237131721978,0.00648275533628502,0.00860027145969766
"105","Non-Hispanic White",1991,"Male",3,0.00743189062044274,0.0064604516477498,0.00853875672691301
"106","Non-Hispanic White",1991,"Male",4,0.00739134150662517,0.00643808088335537,0.00846773402091514
"107","Non-Hispanic White",1991,"Male",5,0.00735072749740099,0.00641564384526241,0.00839519777917282
"108","Non-Hispanic White",1991,"Male",6,0.00731005213255805,0.00639314134692954,0.00833708301359039
"109","Non-Hispanic White",1991,"Male",7,0.00726931896867263,0.00637057421302642,0.00827251250405136
"110","Non-Hispanic White",1991,"Male",8,0.00722853157773341,0.00634794327934296,0.00821347148401506
"111","Non-Hispanic White",1991,"Male",9,0.00718769354575601,0.00632524939269464,0.00815568661916347
"112","Non-Hispanic White",1991,"Male",10,0.00714680847138934,0.00630249341082411,0.00809784009233481
"113","Non-Hispanic White",1991,"Male",11,0.00710587996451509,0.00627967620229884,0.00803993853679712
"114","Non-Hispanic White",1991,"Male",12,0.00706491164484149,0.00625679864640502,0.00798198861124385
"115","Non-Hispanic White",1991,"Male",13,0.00702390714049268,0.00623386163303765,0.0079220840509967
"116","Non-Hispanic White",1991,"Male",14,0.00698287008659495,0.00621086606258682,0.00785623688109195
"117","Non-Hispanic White",1991,"Male",15,0.00694180412386106,0.00618781284582027,0.00779664748831244
"118","Non-Hispanic White",1991,"Male",16,0.00690071289717389,0.00616470290376212,0.00773709578744863
"119","Non-Hispanic White",1991,"Male",17,0.0068596000541708,0.00614153716756799,0.00768369797620032
"120","Non-Hispanic White",1991,"Male",18,0.00681846924382979,0.00611831657839627,0.00762804855963713
"121","Non-Hispanic White",1991,"Male",19,0.00677732411505875,0.0060950420872759,0.00756891718812169
"122","Non-Hispanic White",1991,"Male",20,0.00673616831528914,0.00606887559732068,0.00750980016481679
"123","Non-Hispanic White",1991,"Male",21,0.00669500548907512,0.00604278821222759,0.00744904541276947
"124","Non-Hispanic White",1991,"Male",22,0.00665383927669954,0.00601941665393545,0.00738814507348275
"125","Non-Hispanic White",1991,"Male",23,0.00661267331278786,0.00599557145102053,0.0073272965673614
"126","Non-Hispanic White",1991,"Male",24,0.0065715112249312,0.00596221682049916,0.0072665377172828
"127","Non-Hispanic White",1991,"Male",25,0.00653035663231971,0.00593186230094606,0.007208856176205
"128","Non-Hispanic White",1991,"Male",26,0.00648921314438737,0.00590316436901315,0.00715370150864311
"129","Non-Hispanic White",1991,"Male",27,0.00644808435946931,0.00587947620785091,0.0070986966894939
"130","Non-Hispanic White",1991,"Male",28,0.00640697386347282,0.00584891395385227,0.00704586296519985
"131","Non-Hispanic White",1991,"Male",29,0.00636588522856307,0.00581493113077774,0.00699305306963745
"132","Non-Hispanic White",1991,"Male",30,0.0063248220118645,0.00579028764958384,0.00693608776204566
"133","Non-Hispanic White",1991,"Male",31,0.00628378775417913,0.00574822932351203,0.00687667323072617
"134","Non-Hispanic White",1991,"Male",32,0.00624278597872245,0.00571223663876418,0.00681736293327661
"135","Non-Hispanic White",1991,"Male",33,0.00620182018987813,0.00567851562766215,0.00675742808294972
"136","Non-Hispanic White",1991,"Male",34,0.00616089387197232,0.00564546463541783,0.00669893880920473
"137","Non-Hispanic White",1991,"Male",35,0.00612001048806845,0.00561937111425939,0.00664012557649017
"138","Non-Hispanic White",1991,"Male",36,0.00607917347878344,0.00558469192587914,0.00658347767890852
"139","Non-Hispanic White",1991,"Male",37,0.00603838626112605,0.00554661788766334,0.00652813820149927
"140","Non-Hispanic White",1991,"Male",38,0.00599765222735826,0.00550111559336811,0.00647535335372657
"141","Non-Hispanic White",1991,"Male",39,0.00595697474388036,0.00545649161823623,0.00642308638994662
"142","Non-Hispanic White",1991,"Male",40,0.00591635715014048,0.0054137418960306,0.00636847684524
"143","Non-Hispanic White",1991,"Male",41,0.00587580275756927,0.00536818553339672,0.00631709178564256
"144","Non-Hispanic White",1991,"Male",42,0.00583531484854026,0.00532574006321433,0.00626721788260893
"145","Non-Hispanic White",1991,"Male",43,0.00579489667535668,0.00528411411967059,0.00621672217191256
"146","Non-Hispanic White",1991,"Male",44,0.00575455145926513,0.00524225919490844,0.00616572531472317
"147","Non-Hispanic White",1991,"Male",45,0.0057142823894967,0.00519675581220945,0.00611602292504191
"148","Non-Hispanic White",1991,"Male",46,0.00567409262233603,0.00515481653795232,0.00607833974376782
"149","Non-Hispanic White",1991,"Male",47,0.00563398528021874,0.00511263769275102,0.00604329871491426
"150","Non-Hispanic White",1991,"Male",48,0.00559396345085761,0.00506808287515438,0.00600897675778328
"151","Non-Hispanic White",1991,"Male",49,0.00555403018639788,0.00502271068231273,0.00597728960748968
"152","Non-Hispanic White",1991,"Male",50,0.00551418850260208,0.00497976897765019,0.005945848268473
"153","Non-Hispanic White",1991,"Male",51,0.00547444137806456,0.00493494173730295,0.00591432848068703
"154","Non-Hispanic White",1991,"Male",52,0.00543479175345599,0.00489268713010412,0.0058832251399193
"155","Non-Hispanic White",1991,"Male",53,0.00539524253079813,0.00484753974751995,0.00585178479607792
"156","Non-Hispanic White",1991,"Male",54,0.00535579657276892,0.0048049745240198,0.00582143734459627
"157","Non-Hispanic White",1991,"Male",55,0.00531645670203814,0.00475760022998395,0.00579128327694104
"158","Non-Hispanic White",1991,"Male",56,0.00527722570063365,0.0047133573594108,0.00576052929725091
"159","Non-Hispanic White",1991,"Male",57,0.00523810630933827,0.00466841445911541,0.00572934884515079
"160","Non-Hispanic White",1991,"Male",58,0.00519910122711743,0.0046224754621309,0.00569630210343854
"161","Non-Hispanic White",1991,"Male",59,0.00516021311057741,0.00457954313276597,0.00566514013088419
"162","Non-Hispanic White",1991,"Male",60,0.00512144457345435,0.0045314844648103,0.00563410899871182
"163","Non-Hispanic White",1991,"Male",61,0.0050827981861337,0.00448422735021594,0.00560319438769894
"164","Non-Hispanic White",1991,"Male",62,0.00504427647520022,0.00443292106270596,0.00557393724549497
"165","Non-Hispanic White",1991,"Male",63,0.00500588192301821,0.00438947826909603,0.00554301890390109
"166","Non-Hispanic White",1991,"Male",64,0.00496761696734197,0.00434619404035555,0.00551125953690323
"167","Non-Hispanic White",1991,"Male",65,0.00492948400095613,0.00429684082726037,0.0054807618598086
"168","Non-Hispanic White",1991,"Male",66,0.0048914853713457,0.00425180886158127,0.005450362967545
"169","Non-Hispanic White",1991,"Male",67,0.00485362338039562,0.00420234207528864,0.00541937562086304
"170","Non-Hispanic White",1991,"Male",68,0.00481590028411938,0.00415278990116193,0.00538839749806904
"171","Non-Hispanic White",1991,"Male",69,0.00477831829241657,0.00409875983202804,0.00535743051505502
"172","Non-Hispanic White",1991,"Male",70,0.00474087956885892,0.0040508814271013,0.00532647658495439
"173","Non-Hispanic White",1991,"Male",71,0.00470358623050444,0.00400324240668272,0.0052960322630635
"174","Non-Hispanic White",1991,"Male",72,0.00466644034773939,0.00395404185067278,0.0052669496387983
"175","Non-Hispanic White",1991,"Male",73,0.00462944394414763,0.00390409190360635,0.00523577370633524
"176","Non-Hispanic White",1991,"Male",74,0.0045925989964068,0.00385370835368709,0.00520452795885657
"177","Non-Hispanic White",1991,"Male",75,0.00455590743421114,0.0038072441496911,0.00517378174084424
"178","Non-Hispanic White",1991,"Male",76,0.00451937114022021,0.00376016666165992,0.00514344264253754
"179","Non-Hispanic White",1991,"Male",77,0.00448299195003329,0.00371313922521714,0.00511312638056127
"180","Non-Hispanic White",1991,"Male",78,0.00444677165218868,0.00366499258385036,0.00508258363102175
"181","Non-Hispanic White",1991,"Male",79,0.00441071198818775,0.00361787832736381,0.00505214915080288
"182","Non-Hispanic White",1991,"Male",80,0.00437481465254281,0.00357249564539123,0.00502184991964214
"183","Non-Hispanic White",1991,"Male",81,0.00433908129284864,0.00352787323170847,0.00499158123404537
"184","Non-Hispanic White",1991,"Male",82,0.00430351350987685,0.00348411583140096,0.00496134489368451
"185","Non-Hispanic White",1991,"Male",83,0.00426811285769268,0.00344071428674456,0.00493114269044068
"186","Non-Hispanic White",1991,"Male",84,0.00423288084379364,0.00339645430812857,0.00490097640798623
"187","Non-Hispanic White",1991,"Male",85,0.0041978189292693,0.00335358540398826,0.00487084782137092
"188","Non-Hispanic White",1991,"Male",86,0.00416292852898188,0.00331002143793766,0.00484057810935684
"189","Non-Hispanic White",1991,"Male",87,0.00412821101176679,0.00326663824158753,0.00481071079029178
"190","Non-Hispanic White",1991,"Male",88,0.00409366770065274,0.00322420277706036,0.00478070584915254
"191","Non-Hispanic White",1991,"Male",89,0.00405929987310068,0.00318309100396381,0.00475074560970638
"192","Non-Hispanic White",1991,"Male",90,0.00402510876126109,0.00314122823842982,0.00472083179784265
"193","Non-Hispanic White",1991,"Male",91,0.00399109555224884,0.00310035351323418,0.00469096612844372
"194","Non-Hispanic White",1991,"Male",92,0.00395726138843527,0.00305988621279456,0.00466115030500574
"195","Non-Hispanic White",1991,"Male",93,0.00392360736775662,0.00301982551848403,0.00463138601926506
"196","Non-Hispanic White",1991,"Male",94,0.00389013454403838,0.00298102232568921,0.00460167495083042
"197","Non-Hispanic White",1991,"Male",95,0.00385684392733494,0.00294248169411113,0.00457181625888959
"198","Non-Hispanic White",1991,"Male",96,0.00382373648428381,0.00290425627772619,0.00453963542025717
"199","Non-Hispanic White",1991,"Male",97,0.00379081313847397,0.00286492319735393,0.00450760924859531
"200","Non-Hispanic White",1991,"Male",98,0.00375807477082769,0.00282558634358714,0.00447765258812405
"201","Non-Hispanic White",1991,"Male",99,0.00372552221999514,0.00278794323519518,0.00444795787402113
"202","Non-Hispanic White",1991,"Male",100,0.00369315628276141,0.00275069861853446,0.00441830321214995
"203","Non-Hispanic White",1992,"Female",0,0.00771330120821044,0.0070451037013139,0.00814458034084284
"204","Non-Hispanic White",1992,"Female",1,0.00767705275254759,0.00700491218965336,0.0081107287846621
"205","Non-Hispanic White",1992,"Female",2,0.00764072031353889,0.00696466986093004,0.00808137928365491
"206","Non-Hispanic White",1992,"Female",3,0.00760430655610746,0.00692437989370423,0.00805085197928127
"207","Non-Hispanic White",1992,"Female",4,0.00756781416448075,0.00688404548181418,0.00802107097210995
"208","Non-Hispanic White",1992,"Female",5,0.00753124584129304,0.00684366983337637,0.00799427207749706
"209","Non-Hispanic White",1992,"Female",6,0.00749460430667767,0.00680325616977603,0.00796901104205799
"210","Non-Hispanic White",1992,"Female",7,0.00745789229734989,0.00676280772464874,0.00794278193264741
"211","Non-Hispanic White",1992,"Female",8,0.00742111256568094,0.00672232774285351,0.00791889758719267
"212","Non-Hispanic White",1992,"Female",9,0.00738426787876413,0.0066818194794383,0.00789297276852596
"213","Non-Hispanic White",1992,"Female",10,0.00734736101747373,0.00664128619859852,0.00786714224285655
"214","Non-Hispanic White",1992,"Female",11,0.00731039477551733,0.00660073117262925,0.00784252022000541
"215","Non-Hispanic White",1992,"Female",12,0.00727337195848257,0.00656015768087187,0.00781837263856384
"216","Non-Hispanic White",1992,"Female",13,0.00723629538287883,0.00651956900865593,0.00779205036752545
"217","Non-Hispanic White",1992,"Female",14,0.00719916787517482,0.00647896844623677,0.00776691778563813
"218","Non-Hispanic White",1992,"Female",15,0.00716199227083276,0.00643835743638055,0.00774169079012065
"219","Non-Hispanic White",1992,"Female",16,0.0071247714133399,0.0063977201606245,0.0077164309890568
"220","Non-Hispanic White",1992,"Female",17,0.00708750815323826,0.00635710048860734,0.00769138528526858
"221","Non-Hispanic White",1992,"Female",18,0.00705020534715326,0.00631648213822554,0.0076655175635476
"222","Non-Hispanic White",1992,"Female",19,0.00701286585682206,0.00627586840885112,0.00763784102503453
"223","Non-Hispanic White",1992,"Female",20,0.00697549254812243,0.00623526259835474,0.00761205708036089
"224","Non-Hispanic White",1992,"Female",21,0.00693808829010276,0.00619448687845164,0.0075866014997661
"225","Non-Hispanic White",1992,"Female",22,0.00690065595401417,0.00615296005852661,0.00756167575060195
"226","Non-Hispanic White",1992,"Female",23,0.00686319841234535,0.00611125575839154,0.00753586929339211
"227","Non-Hispanic White",1992,"Female",24,0.00682571853786089,0.00606874616611517,0.00750965373256501
"228","Non-Hispanic White",1992,"Female",25,0.00678821920264385,0.00602627620609481,0.00748333742593554
"229","Non-Hispanic White",1992,"Female",26,0.00675070327714336,0.00598384944520906,0.00745691651865418
"230","Non-Hispanic White",1992,"Female",27,0.00671317362922782,0.00594146943571254,0.00743040200215555
"231","Non-Hispanic White",1992,"Female",28,0.00667563312324461,0.00590046832471773,0.00740392033347188
"232","Non-Hispanic White",1992,"Female",29,0.00663808461908678,0.00585993556259797,0.0073776747611511
"233","Non-Hispanic White",1992,"Female",30,0.00660053097126761,0.00581944547644888,0.00735142610388084
"234","Non-Hispanic White",1992,"Female",31,0.00656297502800353,0.00577900129660366,0.00732507819525789
"235","Non-Hispanic White",1992,"Female",32,0.00652541963030624,0.00573860623859412,0.00729863205362208
"236","Non-Hispanic White",1992,"Female",33,0.00648786761108441,0.00569796045145998,0.00727208871669654
"237","Non-Hispanic White",1992,"Female",34,0.0064503217942559,0.00565734115820469,0.00724557894011308
"238","Non-Hispanic White",1992,"Female",35,0.00641278499387076,0.0056167074542745,0.00721918417407516
"239","Non-Hispanic White",1992,"Female",36,0.00637526001324593,0.00557639652226235,0.00719269537011459
"240","Non-Hispanic White",1992,"Female",37,0.00633774964411191,0.0055346329430614,0.00716611360146419
"241","Non-Hispanic White",1992,"Female",38,0.00630025666577212,0.00549388658843912,0.00713924227470908
"242","Non-Hispanic White",1992,"Female",39,0.00626278384427547,0.00545351667066773,0.00711212456604394
"243","Non-Hispanic White",1992,"Female",40,0.00622533393160256,0.00541305505885174,0.00708470542670496
"244","Non-Hispanic White",1992,"Female",41,0.00618790966486605,0.00537319783842935,0.00705699864827473
"245","Non-Hispanic White",1992,"Female",42,0.00615051376552569,0.00533298536683856,0.00702920516034183
"246","Non-Hispanic White",1992,"Female",43,0.00611314893861835,0.00529216375957286,0.0070015515602435
"247","Non-Hispanic White",1992,"Female",44,0.00607581787200361,0.00525111561233053,0.0069741746883936
"248","Non-Hispanic White",1992,"Female",45,0.00603852323562521,0.00521122910510664,0.00694689382323047
"249","Non-Hispanic White",1992,"Female",46,0.00600126768078874,0.00517142559153594,0.00691953061359824
"250","Non-Hispanic White",1992,"Female",47,0.00596405383945595,0.00513105129141386,0.00689206522108569
"251","Non-Hispanic White",1992,"Female",48,0.00592688432355604,0.00509051708532186,0.00686418689330295
"252","Non-Hispanic White",1992,"Female",49,0.00588976172431416,0.00504880851004075,0.0068362304800416
"253","Non-Hispanic White",1992,"Female",50,0.00585268861159744,0.00501030991625267,0.00680819733003289
"254","Non-Hispanic White",1992,"Female",51,0.00581566753327884,0.0049693527008344,0.00678008880861654
"255","Non-Hispanic White",1992,"Female",52,0.00577870101461901,0.00492930005223849,0.00675190629751399
"256","Non-Hispanic White",1992,"Female",53,0.0057417915576664,0.00488877232658433,0.00672365119459439
"257","Non-Hispanic White",1992,"Female",54,0.00570494164067581,0.00484885420063877,0.00669532491363338
"258","Non-Hispanic White",1992,"Female",55,0.00566815371754553,0.00480733281457883,0.00666692888406467
"259","Non-Hispanic White",1992,"Female",56,0.00563143021727325,0.00476928949176128,0.00663846455072458
"260","Non-Hispanic White",1992,"Female",57,0.00559477354343082,0.00472915486978356,0.00660993337358954
"261","Non-Hispanic White",1992,"Female",58,0.00555818607365801,0.00468916744684437,0.00658133682750664
"262","Non-Hispanic White",1992,"Female",59,0.00552167015917532,0.00464839637057995,0.00655267640191743
"263","Non-Hispanic White",1992,"Female",60,0.00548522812431588,0.0046063690073316,0.00652395360057486
"264","Non-Hispanic White",1992,"Female",61,0.00544886226607651,0.00456501283085741,0.00649516994125367
"265","Non-Hispanic White",1992,"Female",62,0.00541257485368799,0.00452250699945238,0.00646632695545417
"266","Non-Hispanic White",1992,"Female",63,0.00537636812820441,0.0044791703710176,0.00643742618809961
"267","Non-Hispanic White",1992,"Female",64,0.00534024430211175,0.00443880654650937,0.00640846919722725
"268","Non-Hispanic White",1992,"Female",65,0.00530420555895547,0.00439772014403589,0.00637945755367318
"269","Non-Hispanic White",1992,"Female",66,0.00526825405298718,0.00435675061665393,0.0063503928407511
"270","Non-Hispanic White",1992,"Female",67,0.00523239190883029,0.00431312852373185,0.00632127665392514
"271","Non-Hispanic White",1992,"Female",68,0.00519662122116443,0.00427042037364442,0.00629202781155265
"272","Non-Hispanic White",1992,"Female",69,0.00516094405442867,0.00422883246028346,0.00626294321147773
"273","Non-Hispanic White",1992,"Female",70,0.00512536244254336,0.00418815728610099,0.00623406551414439
"274","Non-Hispanic White",1992,"Female",71,0.00508987838865034,0.00414573622252005,0.00620468034987285
"275","Non-Hispanic White",1992,"Female",72,0.00505449386487156,0.00410062237324224,0.00617510425497807
"276","Non-Hispanic White",1992,"Female",73,0.00501921081208569,0.00405665388138862,0.00614548725285153
"277","Non-Hispanic White",1992,"Female",74,0.00498403113972275,0.00401314156322664,0.00611583104360494
"278","Non-Hispanic White",1992,"Female",75,0.00494895672557638,0.00396962120001886,0.00608613733657663
"279","Non-Hispanic White",1992,"Female",76,0.00491398941563365,0.00392721166489943,0.00605640784994655
"280","Non-Hispanic White",1992,"Female",77,0.00487913102392209,0.00388359923594698,0.00602664431034684
"281","Non-Hispanic White",1992,"Female",78,0.00484438333237374,0.00384185139414934,0.00599684845246826
"282","Non-Hispanic White",1992,"Female",79,0.00480974809070595,0.00379879338490878,0.00596732608867931
"283","Non-Hispanic White",1992,"Female",80,0.00477522701631875,0.00375670949919494,0.00593778533925373
"284","Non-Hispanic White",1992,"Female",81,0.00474082179420826,0.0037139982571618,0.00590821620843758
"285","Non-Hispanic White",1992,"Female",82,0.00470653407689622,0.00367261389741847,0.00587862041924161
"286","Non-Hispanic White",1992,"Female",83,0.00467236548437501,0.00363123126122651,0.00584899970096355
"287","Non-Hispanic White",1992,"Female",84,0.00463831760406808,0.00359009710842345,0.00581935699576504
"288","Non-Hispanic White",1992,"Female",85,0.00460439199080539,0.00354943084357935,0.0057896904233833
"289","Non-Hispanic White",1992,"Female",86,0.00457059016681352,0.00350908307391036,0.00576000535049589
"290","Non-Hispanic White",1992,"Female",87,0.0045369136217202,0.00346905453523088,0.0057303023205418
"291","Non-Hispanic White",1992,"Female",88,0.0045033638125729,0.0034293458808672,0.005700583088196
"292","Non-Hispanic White",1992,"Female",89,0.00446994216387113,0.00338930761216115,0.00567084941197958
"293","Non-Hispanic White",1992,"Female",90,0.00443665006761212,0.00334957144357113,0.00564110305384495
"294","Non-Hispanic White",1992,"Female",91,0.00440348888334959,0.0033101701590646,0.00561134577875934
"295","Non-Hispanic White",1992,"Female",92,0.00437045993826517,0.00327173178816234,0.00558151647374051
"296","Non-Hispanic White",1992,"Female",93,0.00433756452725223,0.00323447029509636,0.00555165326868035
"297","Non-Hispanic White",1992,"Female",94,0.00430480391301172,0.00319656732541897,0.0055217849273003
"298","Non-Hispanic White",1992,"Female",95,0.00427217932615963,0.00315898477337825,0.0054919132331884
"299","Non-Hispanic White",1992,"Female",96,0.00423969196534581,0.00312228269794958,0.00546203997073375
"300","Non-Hispanic White",1992,"Female",97,0.00420734299738376,0.00308634324749908,0.00543216692470026
"301","Non-Hispanic White",1992,"Female",98,0.00417513355739099,0.00304993992317052,0.0054022958798001
"302","Non-Hispanic White",1992,"Female",99,0.00414306474893969,0.00301336434537566,0.00537242862026724
"303","Non-Hispanic White",1992,"Female",100,0.00411113764421727,0.00297700838816904,0.00534256692943128
"304","Non-Hispanic White",1992,"Male",0,0.00741828036268337,0.00653996493829908,0.00840522998712252
"305","Non-Hispanic White",1992,"Male",1,0.0073838237732604,0.00652372327457561,0.00834952726760984
"306","Non-Hispanic White",1992,"Male",2,0.00734929397965194,0.00650741604056623,0.00829373131198116
"307","Non-Hispanic White",1992,"Male",3,0.00731469361394622,0.00649104350554161,0.00823741800745221
"308","Non-Hispanic White",1992,"Male",4,0.00728002532518923,0.00647460594626536,0.0081809709232192
"309","Non-Hispanic White",1992,"Male",5,0.00724529177843397,0.00645810364701319,0.00812445173210233
"310","Non-Hispanic White",1992,"Male",6,0.00721049565377992,0.00644108426314266,0.00806352130057992
"311","Non-Hispanic White",1992,"Male",7,0.00717563964540338,0.00642254161097443,0.00800201050642328
"312","Non-Hispanic White",1992,"Male",8,0.00714072646057963,0.00640076221608311,0.00794662973502747
"313","Non-Hispanic White",1992,"Male",9,0.00710575881869764,0.00638375364546621,0.00789119499652245
"314","Non-Hispanic White",1992,"Male",10,0.00707073945026826,0.00636515766297331,0.00783279820808431
"315","Non-Hispanic White",1992,"Male",11,0.00703567109592658,0.00634733657218029,0.00777651395218884
"316","Non-Hispanic White",1992,"Male",12,0.0070005565054295,0.00632849483577839,0.00772019948238327
"317","Non-Hispanic White",1992,"Male",13,0.00696539843664915,0.00631047698709795,0.0076638611280295
"318","Non-Hispanic White",1992,"Male",14,0.00693019965456324,0.00629017477869235,0.00760750522924579
"319","Non-Hispanic White",1992,"Male",15,0.006894962930243,0.00627105696252579,0.00755110872941514
"320","Non-Hispanic White",1992,"Male",16,0.00685969103983965,0.00624768674790268,0.00749469343812794
"321","Non-Hispanic White",1992,"Male",17,0.00682438676357037,0.0062196279921242,0.00743827999376674
"322","Non-Hispanic White",1992,"Male",18,0.00678905288470433,0.00619562099805075,0.00738452797704806
"323","Non-Hispanic White",1992,"Male",19,0.00675369218855003,0.00616735458330678,0.00732719885835862
"324","Non-Hispanic White",1992,"Male",20,0.00671830746144443,0.00614268864831489,0.00726989811951931
"325","Non-Hispanic White",1992,"Male",21,0.00668290148974497,0.00610264257919402,0.00721263588865649
"326","Non-Hispanic White",1992,"Male",22,0.00664747705882519,0.00606329484778317,0.00715654743184601
"327","Non-Hispanic White",1992,"Male",23,0.00661203695207482,0.00602258413464825,0.00711288426400469
"328","Non-Hispanic White",1992,"Male",24,0.00657658394990519,0.00598259460373314,0.00706173232964971
"329","Non-Hispanic White",1992,"Male",25,0.00654112082876069,0.00594263303411608,0.00702770283022465
"330","Non-Hispanic White",1992,"Male",26,0.00650565036013721,0.00590270259769723,0.00698183551048028
"331","Non-Hispanic White",1992,"Male",27,0.00647017530960814,0.00586165068773878,0.0069408405026123
"332","Non-Hispanic White",1992,"Male",28,0.00643469843585898,0.0058194531598844,0.00689221226994072
"333","Non-Hispanic White",1992,"Male",29,0.00639922248973111,0.00578018448226119,0.00685209611961722
"334","Non-Hispanic White",1992,"Male",30,0.00636375021327546,0.00574124152219588,0.00682339448861151
"335","Non-Hispanic White",1992,"Male",31,0.00632828433881701,0.00569956938124388,0.00679947493314868
"336","Non-Hispanic White",1992,"Male",32,0.00629282758803057,0.00565898197284661,0.00676822027819434
"337","Non-Hispanic White",1992,"Male",33,0.00625738267102873,0.00561768273295024,0.00674499982525626
"338","Non-Hispanic White",1992,"Male",34,0.00622195228546256,0.00557645478398829,0.00672170269623434
"339","Non-Hispanic White",1992,"Male",35,0.00618653911563568,0.00553530139633259,0.00669832972700208
"340","Non-Hispanic White",1992,"Male",36,0.00615114583163245,0.00549512320105876,0.00667488176678926
"341","Non-Hispanic White",1992,"Male",37,0.00611577508846075,0.00545323126382082,0.00665135967810024
"342","Non-Hispanic White",1992,"Male",38,0.00608042952521004,0.0054123131591972,0.0066277643366276
"343","Non-Hispanic White",1992,"Male",39,0.00604511176422522,0.00537149799425593,0.00660409663116114
"344","Non-Hispanic White",1992,"Male",40,0.00600982441029679,0.00533267471668693,0.00657893750416046
"345","Non-Hispanic White",1992,"Male",41,0.00597457004986792,0.00529421703133971,0.00655411014731735
"346","Non-Hispanic White",1992,"Male",42,0.00593935125025881,0.00525628478992545,0.00653073027639699
"347","Non-Hispanic White",1992,"Male",43,0.00590417055890894,0.00521842656870476,0.00650618977100688
"348","Non-Hispanic White",1992,"Male",44,0.00586903050263746,0.0051779602464019,0.0064831323257025
"349","Non-Hispanic White",1992,"Male",45,0.00583393358692231,0.0051342403165232,0.00646000742289728
"350","Non-Hispanic White",1992,"Male",46,0.0057988822951984,0.00509276527933127,0.00643647386345836
"351","Non-Hispanic White",1992,"Male",47,0.00576387908817515,0.00505317901054049,0.006412260780405
"352","Non-Hispanic White",1992,"Male",48,0.0057289264031738,0.00501166793289795,0.00638798390451282
"353","Non-Hispanic White",1992,"Male",49,0.00569402665348474,0.00497218588700651,0.00636364424951248
"354","Non-Hispanic White",1992,"Male",50,0.00565918222774524,0.00493052196469424,0.00633929053179281
"355","Non-Hispanic White",1992,"Male",51,0.00562439548933765,0.00488818120885531,0.0063154944262946
"356","Non-Hispanic White",1992,"Male",52,0.00558966877580852,0.00484724090039265,0.00629163773603921
"357","Non-Hispanic White",1992,"Male",53,0.00555500439830867,0.00480889792731278,0.00626772144792448
"358","Non-Hispanic White",1992,"Male",54,0.00552040464105445,0.00476717905958113,0.00624374655986546
"359","Non-Hispanic White",1992,"Male",55,0.00548587176081031,0.00472270368378387,0.00621971408065148
"360","Non-Hispanic White",1992,"Male",56,0.00545140798639289,0.00468081901704679,0.00619562502979911
"361","Non-Hispanic White",1992,"Male",57,0.00541701551819661,0.00463855346728505,0.006171480437401
"362","Non-Hispanic White",1992,"Male",58,0.00538269652774082,0.00459851571207778,0.00614728134397066
"363","Non-Hispanic White",1992,"Male",59,0.00534845315723874,0.00455735880700741,0.00612302880028321
"364","Non-Hispanic White",1992,"Male",60,0.00531428751918797,0.00451370279958881,0.00609764615902968
